[0.000000] (-) TimerEvent: {}
[0.000958] (-) JobUnselected: {'identifier': 'mpc_lateral_controller'}
[0.000966] (-) JobUnselected: {'identifier': 'mrm_comfortable_stop_operator'}
[0.000973] (-) JobUnselected: {'identifier': 'mrm_emergency_stop_operator'}
[0.000981] (-) JobUnselected: {'identifier': 'multi_data_monitor'}
[0.000989] (-) JobUnselected: {'identifier': 'multi_object_tracker'}
[0.000997] (-) JobUnselected: {'identifier': 'mussp'}
[0.001005] (-) JobUnselected: {'identifier': 'ndt_omp'}
[0.001013] (-) JobUnselected: {'identifier': 'ndt_scan_matcher'}
[0.001222] (-) JobUnselected: {'identifier': 'object_merger'}
[0.001231] (-) JobUnselected: {'identifier': 'object_range_splitter'}
[0.001240] (-) JobUnselected: {'identifier': 'obstacle_avoidance_planner'}
[0.001247] (-) JobUnselected: {'identifier': 'obstacle_collision_checker'}
[0.001255] (-) JobUnselected: {'identifier': 'obstacle_cruise_planner'}
[0.001263] (-) JobUnselected: {'identifier': 'obstacle_stop_planner'}
[0.001271] (-) JobUnselected: {'identifier': 'obstacle_velocity_limiter'}
[0.001279] (-) JobUnselected: {'identifier': 'occupancy_grid_map_outlier_filter'}
[0.001287] (-) JobUnselected: {'identifier': 'operation_mode_transition_manager'}
[0.001294] (-) JobUnselected: {'identifier': 'osqp_interface'}
[0.001302] (-) JobUnselected: {'identifier': 'pandar_description'}
[0.001310] (-) JobUnselected: {'identifier': 'path_distance_calculator'}
[0.001318] (-) JobUnselected: {'identifier': 'perception_utils'}
[0.001326] (-) JobUnselected: {'identifier': 'pid_longitudinal_controller'}
[0.001334] (-) JobUnselected: {'identifier': 'planning_debug_tools'}
[0.001342] (-) JobUnselected: {'identifier': 'planning_evaluator'}
[0.001349] (-) JobUnselected: {'identifier': 'planning_validator'}
[0.001357] (-) JobUnselected: {'identifier': 'pointcloud_preprocessor'}
[0.001365] (-) JobUnselected: {'identifier': 'pointcloud_to_laserscan'}
[0.001372] (-) JobUnselected: {'identifier': 'polar_grid'}
[0.001380] (-) JobUnselected: {'identifier': 'pose2twist'}
[0.001388] (-) JobUnselected: {'identifier': 'pose_initializer'}
[0.001396] (-) JobUnselected: {'identifier': 'probabilistic_occupancy_grid_map'}
[0.001403] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.001411] (-) JobUnselected: {'identifier': 'radar_fusion_to_detected_object'}
[0.001419] (-) JobUnselected: {'identifier': 'radar_scan_to_pointcloud2'}
[0.001427] (-) JobUnselected: {'identifier': 'radar_static_pointcloud_filter'}
[0.001435] (-) JobUnselected: {'identifier': 'radar_threshold_filter'}
[0.001443] (-) JobUnselected: {'identifier': 'radar_tracks_msgs_converter'}
[0.001451] (-) JobUnselected: {'identifier': 'raw_vehicle_cmd_converter'}
[0.001458] (-) JobUnselected: {'identifier': 'route_handler'}
[0.001466] (-) JobUnselected: {'identifier': 'rtc_auto_mode_manager'}
[0.001474] (-) JobUnselected: {'identifier': 'rtc_interface'}
[0.001482] (-) JobUnselected: {'identifier': 'rtc_manager_rviz_plugin'}
[0.001489] (-) JobUnselected: {'identifier': 'rtc_replayer'}
[0.001497] (-) JobUnselected: {'identifier': 'sample_vehicle_description'}
[0.001505] (-) JobUnselected: {'identifier': 'sample_vehicle_launch'}
[0.001513] (-) JobUnselected: {'identifier': 'scenario_selector'}
[0.001521] (-) JobUnselected: {'identifier': 'shape_estimation'}
[0.001528] (-) JobUnselected: {'identifier': 'shift_decider'}
[0.001536] (-) JobUnselected: {'identifier': 'signal_processing'}
[0.001544] (-) JobUnselected: {'identifier': 'simple_planning_simulator'}
[0.001551] (-) JobUnselected: {'identifier': 'simulator_compatibility_test'}
[0.001559] (-) JobUnselected: {'identifier': 'static_centerline_optimizer'}
[0.001567] (-) JobUnselected: {'identifier': 'steer_offset_estimator'}
[0.001575] (-) JobUnselected: {'identifier': 'stop_filter'}
[0.001582] (-) JobUnselected: {'identifier': 'surround_obstacle_checker'}
[0.001590] (-) JobUnselected: {'identifier': 'system_error_monitor'}
[0.001598] (-) JobUnselected: {'identifier': 'system_monitor'}
[0.001606] (-) JobUnselected: {'identifier': 'tamagawa_imu_driver'}
[0.001613] (-) JobUnselected: {'identifier': 'tensorrt_common'}
[0.001622] (-) JobUnselected: {'identifier': 'tensorrt_yolo'}
[0.001629] (-) JobUnselected: {'identifier': 'tensorrt_yolox'}
[0.001637] (-) JobUnselected: {'identifier': 'tier4_api_msgs'}
[0.001645] (-) JobUnselected: {'identifier': 'tier4_api_utils'}
[0.001652] (-) JobUnselected: {'identifier': 'tier4_auto_msgs_converter'}
[0.001660] (-) JobUnselected: {'identifier': 'tier4_automatic_goal_rviz_plugin'}
[0.001668] (-) JobUnselected: {'identifier': 'tier4_autoware_api_launch'}
[0.001675] (-) JobUnselected: {'identifier': 'tier4_autoware_utils'}
[0.001723] (-) JobUnselected: {'identifier': 'tier4_calibration_rviz_plugin'}
[0.001732] (-) JobUnselected: {'identifier': 'tier4_control_launch'}
[0.001740] (-) JobUnselected: {'identifier': 'tier4_control_msgs'}
[0.001748] (-) JobUnselected: {'identifier': 'tier4_control_rviz_plugin'}
[0.001755] (-) JobUnselected: {'identifier': 'tier4_datetime_rviz_plugin'}
[0.001763] (-) JobUnselected: {'identifier': 'tier4_debug_msgs'}
[0.001771] (-) JobUnselected: {'identifier': 'tier4_debug_rviz_plugin'}
[0.001778] (-) JobUnselected: {'identifier': 'tier4_debug_tools'}
[0.001786] (-) JobUnselected: {'identifier': 'tier4_external_api_msgs'}
[0.001794] (-) JobUnselected: {'identifier': 'tier4_hmi_msgs'}
[0.001802] (-) JobUnselected: {'identifier': 'tier4_localization_launch'}
[0.001810] (-) JobUnselected: {'identifier': 'tier4_localization_msgs'}
[0.001817] (-) JobUnselected: {'identifier': 'tier4_localization_rviz_plugin'}
[0.001825] (-) JobUnselected: {'identifier': 'tier4_map_launch'}
[0.001833] (-) JobUnselected: {'identifier': 'tier4_pcl_extensions'}
[0.001841] (-) JobUnselected: {'identifier': 'tier4_perception_launch'}
[0.001849] (-) JobUnselected: {'identifier': 'tier4_perception_msgs'}
[0.001856] (-) JobUnselected: {'identifier': 'tier4_perception_rviz_plugin'}
[0.001864] (-) JobUnselected: {'identifier': 'tier4_planning_launch'}
[0.001872] (-) JobUnselected: {'identifier': 'tier4_planning_msgs'}
[0.001880] (-) JobUnselected: {'identifier': 'tier4_planning_rviz_plugin'}
[0.001887] (-) JobUnselected: {'identifier': 'tier4_rtc_msgs'}
[0.001895] (-) JobUnselected: {'identifier': 'tier4_screen_capture_rviz_plugin'}
[0.001903] (-) JobUnselected: {'identifier': 'tier4_sensing_launch'}
[0.001911] (-) JobUnselected: {'identifier': 'tier4_simulated_clock_rviz_plugin'}
[0.001918] (-) JobUnselected: {'identifier': 'tier4_simulation_msgs'}
[0.001926] (-) JobUnselected: {'identifier': 'tier4_simulator_launch'}
[0.001934] (-) JobUnselected: {'identifier': 'tier4_state_rviz_plugin'}
[0.001942] (-) JobUnselected: {'identifier': 'tier4_system_launch'}
[0.001949] (-) JobUnselected: {'identifier': 'tier4_system_msgs'}
[0.001957] (-) JobUnselected: {'identifier': 'tier4_traffic_light_rviz_plugin'}
[0.001965] (-) JobUnselected: {'identifier': 'tier4_v2x_msgs'}
[0.001972] (-) JobUnselected: {'identifier': 'tier4_vehicle_launch'}
[0.001980] (-) JobUnselected: {'identifier': 'tier4_vehicle_msgs'}
[0.001988] (-) JobUnselected: {'identifier': 'tier4_vehicle_rviz_plugin'}
[0.001996] (-) JobUnselected: {'identifier': 'time_utils'}
[0.002003] (-) JobUnselected: {'identifier': 'topic_state_monitor'}
[0.002011] (-) JobUnselected: {'identifier': 'traffic_light_classifier'}
[0.002019] (-) JobUnselected: {'identifier': 'traffic_light_map_based_detector'}
[0.002027] (-) JobUnselected: {'identifier': 'traffic_light_selector'}
[0.002034] (-) JobUnselected: {'identifier': 'traffic_light_ssd_fine_detector'}
[0.002043] (-) JobUnselected: {'identifier': 'traffic_light_visualization'}
[0.002051] (-) JobUnselected: {'identifier': 'trajectory_follower_base'}
[0.002059] (-) JobUnselected: {'identifier': 'trajectory_follower_node'}
[0.002067] (-) JobUnselected: {'identifier': 'trtexec_vendor'}
[0.002074] (-) JobUnselected: {'identifier': 'tvm_utility'}
[0.002083] (-) JobUnselected: {'identifier': 'twist2accel'}
[0.002090] (-) JobUnselected: {'identifier': 'vehicle_cmd_gate'}
[0.002098] (-) JobUnselected: {'identifier': 'vehicle_info_util'}
[0.002106] (-) JobUnselected: {'identifier': 'vehicle_velocity_converter'}
[0.002114] (-) JobUnselected: {'identifier': 'velodyne_description'}
[0.002121] (-) JobUnselected: {'identifier': 'velodyne_driver'}
[0.002129] (-) JobUnselected: {'identifier': 'velodyne_monitor'}
[0.002137] (-) JobUnselected: {'identifier': 'velodyne_msgs'}
[0.002145] (-) JobUnselected: {'identifier': 'velodyne_pointcloud'}
[0.002152] (-) JobUnselected: {'identifier': 'vls_description'}
[0.002162] (autoware_auto_geometry_msgs) JobQueued: {'identifier': 'autoware_auto_geometry_msgs', 'dependencies': OrderedDict()}
[0.002174] (autoware_auto_mapping_msgs) JobQueued: {'identifier': 'autoware_auto_mapping_msgs', 'dependencies': OrderedDict()}
[0.002183] (autoware_common_msgs) JobQueued: {'identifier': 'autoware_common_msgs', 'dependencies': OrderedDict()}
[0.002191] (autoware_lint_common) JobQueued: {'identifier': 'autoware_lint_common', 'dependencies': OrderedDict()}
[0.002199] (autoware_auto_planning_msgs) JobQueued: {'identifier': 'autoware_auto_planning_msgs', 'dependencies': OrderedDict([('autoware_auto_geometry_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_geometry_msgs'), ('autoware_auto_mapping_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_mapping_msgs')])}
[0.002211] (autoware_cmake) JobQueued: {'identifier': 'autoware_cmake', 'dependencies': OrderedDict([('autoware_lint_common', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_lint_common')])}
[0.002225] (autoware_planning_msgs) JobQueued: {'identifier': 'autoware_planning_msgs', 'dependencies': OrderedDict([('autoware_common_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_common_msgs')])}
[0.002234] (autoware_utils) JobQueued: {'identifier': 'autoware_utils', 'dependencies': OrderedDict([('autoware_cmake', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_cmake')])}
[0.002243] (lanelet2_extension) JobQueued: {'identifier': 'lanelet2_extension', 'dependencies': OrderedDict([('autoware_auto_geometry_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_geometry_msgs'), ('autoware_auto_mapping_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_mapping_msgs'), ('autoware_common_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_common_msgs'), ('autoware_auto_planning_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_planning_msgs'), ('autoware_cmake', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_cmake'), ('autoware_planning_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_planning_msgs'), ('autoware_utils', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_utils')])}
[0.002257] (lanelet2_map_preprocessor) JobQueued: {'identifier': 'lanelet2_map_preprocessor', 'dependencies': OrderedDict([('autoware_auto_geometry_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_geometry_msgs'), ('autoware_auto_mapping_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_mapping_msgs'), ('autoware_common_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_common_msgs'), ('autoware_lint_common', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_lint_common'), ('autoware_auto_planning_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_planning_msgs'), ('autoware_cmake', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_cmake'), ('autoware_planning_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_planning_msgs'), ('autoware_utils', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_utils'), ('lanelet2_extension', '/home/autoware/aichallenge2023-integration-final-main/install/lanelet2_extension')])}
[0.002271] (autoware_auto_geometry_msgs) JobStarted: {'identifier': 'autoware_auto_geometry_msgs'}
[0.015936] (autoware_auto_mapping_msgs) JobStarted: {'identifier': 'autoware_auto_mapping_msgs'}
[0.026923] (autoware_common_msgs) JobStarted: {'identifier': 'autoware_common_msgs'}
[0.037793] (autoware_lint_common) JobStarted: {'identifier': 'autoware_lint_common'}
[0.049550] (autoware_auto_geometry_msgs) JobProgress: {'identifier': 'autoware_auto_geometry_msgs', 'progress': 'cmake'}
[0.050111] (autoware_auto_geometry_msgs) JobProgress: {'identifier': 'autoware_auto_geometry_msgs', 'progress': 'build'}
