[0.000000] (-) TimerEvent: {}
[0.299883] (-) TimerEvent: {}
[0.327462] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found autoware_cmake: 0.1.0 (/home/autoware/aichallenge2023-integration-final-main/install/autoware_cmake/share/autoware_cmake/cmake)\n'}
[0.399985] (-) TimerEvent: {}
[0.500241] (-) TimerEvent: {}
[0.519148] (motion_velocity_smoother) StdoutLine: {'line': b'-- Override CMake install command with custom implementation using symlinks instead of copying resources\n'}
[0.600326] (-) TimerEvent: {}
[0.627697] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found rosidl_generator_c: 3.1.5 (/opt/ros/humble/share/rosidl_generator_c/cmake)\n'}
[0.629728] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found rosidl_adapter: 3.1.5 (/opt/ros/humble/share/rosidl_adapter/cmake)\n'}
[0.634476] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found rosidl_generator_cpp: 3.1.5 (/opt/ros/humble/share/rosidl_generator_cpp/cmake)\n'}
[0.683678] (motion_velocity_smoother) StdoutLine: {'line': b'-- Using all available rosidl_typesupport_c: rosidl_typesupport_fastrtps_c;rosidl_typesupport_introspection_c\n'}
[0.700448] (-) TimerEvent: {}
[0.737436] (motion_velocity_smoother) StdoutLine: {'line': b'-- Using all available rosidl_typesupport_cpp: rosidl_typesupport_fastrtps_cpp;rosidl_typesupport_introspection_cpp\n'}
[0.800523] (-) TimerEvent: {}
[0.900837] (-) TimerEvent: {}
[1.001054] (-) TimerEvent: {}
[1.101336] (-) TimerEvent: {}
[1.201612] (-) TimerEvent: {}
[1.301909] (-) TimerEvent: {}
[1.402201] (-) TimerEvent: {}
[1.502497] (-) TimerEvent: {}
[1.602706] (-) TimerEvent: {}
[1.626141] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found rmw_implementation_cmake: 6.1.1 (/opt/ros/humble/share/rmw_implementation_cmake/cmake)\n'}
[1.669154] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found rmw_cyclonedds_cpp: 1.3.4 (/opt/ros/humble/share/rmw_cyclonedds_cpp/cmake)\n'}
[1.702829] (-) TimerEvent: {}
[1.731037] (motion_velocity_smoother) StdoutLine: {'line': b"-- Using RMW implementation 'rmw_cyclonedds_cpp' as default\n"}
[1.802998] (-) TimerEvent: {}
[1.825878] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found eigen3_cmake_module: 0.1.1 (/opt/ros/humble/share/eigen3_cmake_module/cmake)\n'}
[1.826742] (motion_velocity_smoother) StdoutLine: {'line': b'-- Ensuring Eigen3 include directory is part of orocos-kdl CMake target\n'}
[1.903153] (-) TimerEvent: {}
[2.003465] (-) TimerEvent: {}
[2.103933] (-) TimerEvent: {}
[2.204195] (-) TimerEvent: {}
[2.304497] (-) TimerEvent: {}
[2.404794] (-) TimerEvent: {}
[2.505094] (-) TimerEvent: {}
[2.605375] (-) TimerEvent: {}
[2.705647] (-) TimerEvent: {}
[2.805954] (-) TimerEvent: {}
[2.906339] (-) TimerEvent: {}
[3.006731] (-) TimerEvent: {}
[3.106956] (-) TimerEvent: {}
[3.189854] (motion_velocity_smoother) StdoutLine: {'line': b'-- Found ament_lint_auto: 0.12.7 (/opt/ros/humble/share/ament_lint_auto/cmake)\n'}
[3.207084] (-) TimerEvent: {}
[3.307515] (-) TimerEvent: {}
[3.408351] (-) TimerEvent: {}
[3.508767] (-) TimerEvent: {}
[3.609008] (-) TimerEvent: {}
[3.709251] (-) TimerEvent: {}
[3.809504] (-) TimerEvent: {}
[3.909748] (-) TimerEvent: {}
[4.010088] (-) TimerEvent: {}
[4.110374] (-) TimerEvent: {}
[4.210688] (-) TimerEvent: {}
[4.311015] (-) TimerEvent: {}
[4.411270] (-) TimerEvent: {}
[4.511529] (-) TimerEvent: {}
[4.611936] (-) TimerEvent: {}
[4.712334] (-) TimerEvent: {}
[4.812607] (-) TimerEvent: {}
[4.912846] (-) TimerEvent: {}
[5.013107] (-) TimerEvent: {}
[5.113351] (-) TimerEvent: {}
[5.213607] (-) TimerEvent: {}
[5.313837] (-) TimerEvent: {}
[5.414081] (-) TimerEvent: {}
[5.514394] (-) TimerEvent: {}
[5.614780] (-) TimerEvent: {}
[5.715275] (-) TimerEvent: {}
[5.815992] (-) TimerEvent: {}
[5.916233] (-) TimerEvent: {}
[6.016490] (-) TimerEvent: {}
[6.116735] (-) TimerEvent: {}
[6.217039] (-) TimerEvent: {}
[6.317316] (-) TimerEvent: {}
[6.417628] (-) TimerEvent: {}
[6.517931] (-) TimerEvent: {}
[6.618186] (-) TimerEvent: {}
[6.718486] (-) TimerEvent: {}
[6.818736] (-) TimerEvent: {}
[6.919046] (-) TimerEvent: {}
[7.019459] (-) TimerEvent: {}
[7.120128] (-) TimerEvent: {}
[7.220379] (-) TimerEvent: {}
[7.320642] (-) TimerEvent: {}
[7.420879] (-) TimerEvent: {}
[7.521102] (-) TimerEvent: {}
[7.621384] (-) TimerEvent: {}
[7.721696] (-) TimerEvent: {}
[7.822121] (-) TimerEvent: {}
[7.922401] (-) TimerEvent: {}
[8.022655] (-) TimerEvent: {}
[8.122919] (-) TimerEvent: {}
[8.223225] (-) TimerEvent: {}
[8.323718] (-) TimerEvent: {}
[8.424556] (-) TimerEvent: {}
[8.524855] (-) TimerEvent: {}
[8.625170] (-) TimerEvent: {}
[8.725471] (-) TimerEvent: {}
[8.825759] (-) TimerEvent: {}
[8.926078] (-) TimerEvent: {}
[9.026502] (-) TimerEvent: {}
[9.126878] (-) TimerEvent: {}
[9.227235] (-) TimerEvent: {}
[9.235008] (motion_velocity_smoother) StdoutLine: {'line': b"-- Found gmock sources under '/opt/ros/humble/src/gmock_vendor': C++ tests using 'Google Mock' will be built\n"}
[9.236824] (motion_velocity_smoother) StdoutLine: {'line': b"-- Found gtest sources under '/opt/ros/humble/src/gtest_vendor': C++ tests using 'Google Test' will be built\n"}
[9.243112] (motion_velocity_smoother) StdoutLine: {'line': b"-- Added test 'copyright' to check source files copyright and LICENSE\n"}
[9.244285] (motion_velocity_smoother) StdoutLine: {'line': b"-- Added test 'cppcheck' to perform static code analysis on C / C++ code\n"}
[9.244726] (motion_velocity_smoother) StdoutLine: {'line': b'-- Configured cppcheck include dirs: /home/autoware/aichallenge2023-integration-final-main/src/universe/autoware.universe/planning/motion_velocity_smoother/include\n'}
[9.244793] (motion_velocity_smoother) StdoutLine: {'line': b'-- Configured cppcheck exclude dirs and/or files: \n'}
[9.245203] (motion_velocity_smoother) StdoutLine: {'line': b"-- Added test 'lint_cmake' to check CMake code style\n"}
[9.245527] (motion_velocity_smoother) StdoutLine: {'line': b"-- Added test 'xmllint' to check XML markup files\n"}
[9.248569] (motion_velocity_smoother) StdoutLine: {'line': b'-- Configuring done\n'}
[9.325270] (motion_velocity_smoother) StdoutLine: {'line': b'-- Generating done\n'}
[9.327057] (motion_velocity_smoother) StdoutLine: {'line': b'-- Build files have been written to: /home/autoware/aichallenge2023-integration-final-main/build/motion_velocity_smoother\n'}
[9.327274] (-) TimerEvent: {}
[9.334444] (motion_velocity_smoother) CommandEnded: {'returncode': 0}
[9.336004] (motion_velocity_smoother) JobProgress: {'identifier': 'motion_velocity_smoother', 'progress': 'build'}
