[0.000000] (-) TimerEvent: {}
[0.000394] (-) JobUnselected: {'identifier': 'autoware_sensing_msgs'}
[0.000402] (-) JobUnselected: {'identifier': 'autoware_testing'}
[0.000409] (-) JobUnselected: {'identifier': 'autoware_utils'}
[0.000417] (-) JobUnselected: {'identifier': 'awapi_awiv_adapter'}
[0.000426] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_description'}
[0.000434] (-) JobUnselected: {'identifier': 'awsim_sensor_kit_launch'}
[0.000442] (-) JobUnselected: {'identifier': 'bag_time_manager_rviz_plugin'}
[0.000457] (-) JobUnselected: {'identifier': 'behavior_path_planner'}
[0.000465] (-) JobUnselected: {'identifier': 'behavior_velocity_planner'}
[0.000473] (-) JobUnselected: {'identifier': 'bluetooth_monitor'}
[0.000481] (-) JobUnselected: {'identifier': 'camera_description'}
[0.000489] (-) JobUnselected: {'identifier': 'common_awsim_sensor_launch'}
[0.000497] (-) JobUnselected: {'identifier': 'common_sensor_launch'}
[0.000505] (-) JobUnselected: {'identifier': 'compare_map_segmentation'}
[0.000513] (-) JobUnselected: {'identifier': 'component_interface_specs'}
[0.000521] (-) JobUnselected: {'identifier': 'component_interface_tools'}
[0.000529] (-) JobUnselected: {'identifier': 'component_interface_utils'}
[0.000537] (-) JobUnselected: {'identifier': 'component_state_monitor'}
[0.000544] (-) JobUnselected: {'identifier': 'control_performance_analysis'}
[0.000552] (-) JobUnselected: {'identifier': 'costmap_generator'}
[0.000658] (-) JobUnselected: {'identifier': 'crosswalk_traffic_light_estimator'}
[0.000667] (-) JobUnselected: {'identifier': 'cuda_utils'}
[0.000675] (-) JobUnselected: {'identifier': 'default_ad_api'}
[0.000684] (-) JobUnselected: {'identifier': 'detected_object_feature_remover'}
[0.000692] (-) JobUnselected: {'identifier': 'detected_object_validation'}
[0.000700] (-) JobUnselected: {'identifier': 'detection_by_tracker'}
[0.000708] (-) JobUnselected: {'identifier': 'diagnostic_converter'}
[0.000716] (-) JobUnselected: {'identifier': 'dummy_diag_publisher'}
[0.000724] (-) JobUnselected: {'identifier': 'dummy_infrastructure'}
[0.000732] (-) JobUnselected: {'identifier': 'dummy_perception_publisher'}
[0.000740] (-) JobUnselected: {'identifier': 'ekf_localizer'}
[0.000748] (-) JobUnselected: {'identifier': 'elevation_map_loader'}
[0.000756] (-) JobUnselected: {'identifier': 'emergency_handler'}
[0.000764] (-) JobUnselected: {'identifier': 'euclidean_cluster'}
[0.000772] (-) JobUnselected: {'identifier': 'external_cmd_converter'}
[0.000780] (-) JobUnselected: {'identifier': 'external_cmd_selector'}
[0.000788] (-) JobUnselected: {'identifier': 'external_velocity_limit_selector'}
[0.000796] (-) JobUnselected: {'identifier': 'fake_test_node'}
[0.000804] (-) JobUnselected: {'identifier': 'fault_injection'}
[0.000812] (-) JobUnselected: {'identifier': 'freespace_planner'}
[0.000824] (-) JobUnselected: {'identifier': 'freespace_planning_algorithms'}
[0.000832] (-) JobUnselected: {'identifier': 'front_vehicle_velocity_estimator'}
[0.000840] (-) JobUnselected: {'identifier': 'generic_type_utility'}
[0.000848] (-) JobUnselected: {'identifier': 'geo_pos_conv'}
[0.000856] (-) JobUnselected: {'identifier': 'global_parameter_loader'}
[0.000864] (-) JobUnselected: {'identifier': 'gnss_poser'}
[0.000872] (-) JobUnselected: {'identifier': 'goal_distance_calculator'}
[0.000880] (-) JobUnselected: {'identifier': 'grid_map_utils'}
[0.000888] (-) JobUnselected: {'identifier': 'ground_segmentation'}
[0.000896] (-) JobUnselected: {'identifier': 'gyro_odometer'}
[0.000904] (-) JobUnselected: {'identifier': 'heatmap_visualizer'}
[0.000912] (-) JobUnselected: {'identifier': 'image_diagnostics'}
[0.000920] (-) JobUnselected: {'identifier': 'image_projection_based_fusion'}
[0.000928] (-) JobUnselected: {'identifier': 'image_transport_decompressor'}
[0.000935] (-) JobUnselected: {'identifier': 'imu_corrector'}
[0.000943] (-) JobUnselected: {'identifier': 'imu_description'}
[0.000951] (-) JobUnselected: {'identifier': 'individual_params'}
[0.000959] (-) JobUnselected: {'identifier': 'initial_pose_button_panel'}
[0.000967] (-) JobUnselected: {'identifier': 'interpolation'}
[0.000975] (-) JobUnselected: {'identifier': 'joy_controller'}
[0.000983] (-) JobUnselected: {'identifier': 'kalman_filter'}
[0.000991] (-) JobUnselected: {'identifier': 'kinematic_evaluator'}
[0.000999] (-) JobUnselected: {'identifier': 'lane_departure_checker'}
[0.001006] (-) JobUnselected: {'identifier': 'lanelet2_extension'}
[0.001014] (-) JobUnselected: {'identifier': 'lanelet2_map_preprocessor'}
[0.001022] (-) JobUnselected: {'identifier': 'lidar_apollo_instance_segmentation'}
[0.001030] (-) JobUnselected: {'identifier': 'lidar_apollo_segmentation_tvm'}
[0.001038] (-) JobUnselected: {'identifier': 'lidar_apollo_segmentation_tvm_nodes'}
[0.001046] (-) JobUnselected: {'identifier': 'lidar_centerpoint'}
[0.001054] (-) JobUnselected: {'identifier': 'lidar_centerpoint_tvm'}
[0.001062] (-) JobUnselected: {'identifier': 'livox_description'}
[0.001070] (-) JobUnselected: {'identifier': 'livox_tag_filter'}
[0.001078] (-) JobUnselected: {'identifier': 'localization_error_monitor'}
[0.001085] (-) JobUnselected: {'identifier': 'localization_evaluator'}
[0.001093] (-) JobUnselected: {'identifier': 'map_based_prediction'}
[0.001101] (-) JobUnselected: {'identifier': 'map_height_fitter'}
[0.001109] (-) JobUnselected: {'identifier': 'map_loader'}
[0.001117] (-) JobUnselected: {'identifier': 'map_tf_generator'}
[0.001125] (-) JobUnselected: {'identifier': 'mission_planner'}
[0.001145] (-) JobUnselected: {'identifier': 'morai_msgs'}
[0.001153] (-) JobUnselected: {'identifier': 'motion_utils'}
[0.001161] (-) JobUnselected: {'identifier': 'motion_velocity_smoother'}
[0.001169] (-) JobUnselected: {'identifier': 'mpc_lateral_controller'}
[0.001177] (-) JobUnselected: {'identifier': 'mrm_comfortable_stop_operator'}
[0.001185] (-) JobUnselected: {'identifier': 'mrm_emergency_stop_operator'}
[0.001193] (-) JobUnselected: {'identifier': 'multi_data_monitor'}
[0.001201] (-) JobUnselected: {'identifier': 'multi_object_tracker'}
[0.001209] (-) JobUnselected: {'identifier': 'mussp'}
[0.001217] (-) JobUnselected: {'identifier': 'ndt_omp'}
[0.001225] (-) JobUnselected: {'identifier': 'ndt_scan_matcher'}
[0.001233] (-) JobUnselected: {'identifier': 'object_merger'}
[0.001241] (-) JobUnselected: {'identifier': 'object_range_splitter'}
[0.001249] (-) JobUnselected: {'identifier': 'obstacle_avoidance_planner'}
[0.001257] (-) JobUnselected: {'identifier': 'obstacle_collision_checker'}
[0.001265] (-) JobUnselected: {'identifier': 'obstacle_cruise_planner'}
[0.001273] (-) JobUnselected: {'identifier': 'obstacle_stop_planner'}
[0.001281] (-) JobUnselected: {'identifier': 'obstacle_velocity_limiter'}
[0.001289] (-) JobUnselected: {'identifier': 'occupancy_grid_map_outlier_filter'}
[0.001297] (-) JobUnselected: {'identifier': 'operation_mode_transition_manager'}
[0.001305] (-) JobUnselected: {'identifier': 'osqp_interface'}
[0.001313] (-) JobUnselected: {'identifier': 'pandar_description'}
[0.001321] (-) JobUnselected: {'identifier': 'path_distance_calculator'}
[0.001329] (-) JobUnselected: {'identifier': 'perception_utils'}
[0.001337] (-) JobUnselected: {'identifier': 'pid_longitudinal_controller'}
[0.001345] (-) JobUnselected: {'identifier': 'planning_debug_tools'}
[0.001354] (-) JobUnselected: {'identifier': 'planning_evaluator'}
[0.001362] (-) JobUnselected: {'identifier': 'planning_validator'}
[0.001370] (-) JobUnselected: {'identifier': 'pointcloud_preprocessor'}
[0.001378] (-) JobUnselected: {'identifier': 'pointcloud_to_laserscan'}
[0.001386] (-) JobUnselected: {'identifier': 'polar_grid'}
[0.001394] (-) JobUnselected: {'identifier': 'pose2twist'}
[0.001402] (-) JobUnselected: {'identifier': 'pose_initializer'}
[0.001409] (-) JobUnselected: {'identifier': 'probabilistic_occupancy_grid_map'}
[0.001417] (-) JobUnselected: {'identifier': 'pure_pursuit'}
[0.001425] (-) JobUnselected: {'identifier': 'radar_fusion_to_detected_object'}
[0.001433] (-) JobUnselected: {'identifier': 'radar_scan_to_pointcloud2'}
[0.001441] (-) JobUnselected: {'identifier': 'radar_static_pointcloud_filter'}
[0.001449] (-) JobUnselected: {'identifier': 'radar_threshold_filter'}
[0.001457] (-) JobUnselected: {'identifier': 'radar_tracks_msgs_converter'}
[0.001465] (-) JobUnselected: {'identifier': 'raw_vehicle_cmd_converter'}
[0.001473] (-) JobUnselected: {'identifier': 'route_handler'}
[0.001480] (-) JobUnselected: {'identifier': 'rtc_auto_mode_manager'}
[0.001489] (-) JobUnselected: {'identifier': 'rtc_interface'}
[0.001496] (-) JobUnselected: {'identifier': 'rtc_manager_rviz_plugin'}
[0.001504] (-) JobUnselected: {'identifier': 'rtc_replayer'}
[0.001512] (-) JobUnselected: {'identifier': 'sample_vehicle_description'}
[0.001520] (-) JobUnselected: {'identifier': 'sample_vehicle_launch'}
[0.001528] (-) JobUnselected: {'identifier': 'scenario_selector'}
[0.001536] (-) JobUnselected: {'identifier': 'shape_estimation'}
[0.001544] (-) JobUnselected: {'identifier': 'shift_decider'}
[0.001552] (-) JobUnselected: {'identifier': 'signal_processing'}
[0.001560] (-) JobUnselected: {'identifier': 'simple_planning_simulator'}
[0.001567] (-) JobUnselected: {'identifier': 'simulator_compatibility_test'}
[0.001575] (-) JobUnselected: {'identifier': 'static_centerline_optimizer'}
[0.001583] (-) JobUnselected: {'identifier': 'steer_offset_estimator'}
[0.001591] (-) JobUnselected: {'identifier': 'stop_filter'}
[0.001599] (-) JobUnselected: {'identifier': 'surround_obstacle_checker'}
[0.001607] (-) JobUnselected: {'identifier': 'system_error_monitor'}
[0.001622] (-) JobUnselected: {'identifier': 'system_monitor'}
[0.001630] (-) JobUnselected: {'identifier': 'tamagawa_imu_driver'}
[0.001638] (-) JobUnselected: {'identifier': 'tensorrt_common'}
[0.001646] (-) JobUnselected: {'identifier': 'tensorrt_yolo'}
[0.001654] (-) JobUnselected: {'identifier': 'tensorrt_yolox'}
[0.001662] (-) JobUnselected: {'identifier': 'tier4_api_msgs'}
[0.001670] (-) JobUnselected: {'identifier': 'tier4_api_utils'}
[0.001678] (-) JobUnselected: {'identifier': 'tier4_auto_msgs_converter'}
[0.001685] (-) JobUnselected: {'identifier': 'tier4_automatic_goal_rviz_plugin'}
[0.001693] (-) JobUnselected: {'identifier': 'tier4_autoware_api_launch'}
[0.001701] (-) JobUnselected: {'identifier': 'tier4_autoware_utils'}
[0.001709] (-) JobUnselected: {'identifier': 'tier4_calibration_rviz_plugin'}
[0.001717] (-) JobUnselected: {'identifier': 'tier4_control_launch'}
[0.001725] (-) JobUnselected: {'identifier': 'tier4_control_msgs'}
[0.001733] (-) JobUnselected: {'identifier': 'tier4_control_rviz_plugin'}
[0.001741] (-) JobUnselected: {'identifier': 'tier4_datetime_rviz_plugin'}
[0.001748] (-) JobUnselected: {'identifier': 'tier4_debug_msgs'}
[0.001756] (-) JobUnselected: {'identifier': 'tier4_debug_rviz_plugin'}
[0.001764] (-) JobUnselected: {'identifier': 'tier4_debug_tools'}
[0.001772] (-) JobUnselected: {'identifier': 'tier4_external_api_msgs'}
[0.001780] (-) JobUnselected: {'identifier': 'tier4_hmi_msgs'}
[0.001788] (-) JobUnselected: {'identifier': 'tier4_localization_launch'}
[0.001796] (-) JobUnselected: {'identifier': 'tier4_localization_msgs'}
[0.001804] (-) JobUnselected: {'identifier': 'tier4_localization_rviz_plugin'}
[0.001812] (-) JobUnselected: {'identifier': 'tier4_map_launch'}
[0.001820] (-) JobUnselected: {'identifier': 'tier4_pcl_extensions'}
[0.001828] (-) JobUnselected: {'identifier': 'tier4_perception_launch'}
[0.001836] (-) JobUnselected: {'identifier': 'tier4_perception_msgs'}
[0.001844] (-) JobUnselected: {'identifier': 'tier4_perception_rviz_plugin'}
[0.001852] (-) JobUnselected: {'identifier': 'tier4_planning_launch'}
[0.001860] (-) JobUnselected: {'identifier': 'tier4_planning_msgs'}
[0.001868] (-) JobUnselected: {'identifier': 'tier4_planning_rviz_plugin'}
[0.001875] (-) JobUnselected: {'identifier': 'tier4_rtc_msgs'}
[0.001883] (-) JobUnselected: {'identifier': 'tier4_screen_capture_rviz_plugin'}
[0.001892] (-) JobUnselected: {'identifier': 'tier4_sensing_launch'}
[0.001900] (-) JobUnselected: {'identifier': 'tier4_simulated_clock_rviz_plugin'}
[0.001920] (-) JobUnselected: {'identifier': 'tier4_simulation_msgs'}
[0.001928] (-) JobUnselected: {'identifier': 'tier4_simulator_launch'}
[0.001937] (-) JobUnselected: {'identifier': 'tier4_state_rviz_plugin'}
[0.001946] (-) JobUnselected: {'identifier': 'tier4_system_launch'}
[0.001954] (-) JobUnselected: {'identifier': 'tier4_system_msgs'}
[0.001962] (-) JobUnselected: {'identifier': 'tier4_traffic_light_rviz_plugin'}
[0.001970] (-) JobUnselected: {'identifier': 'tier4_v2x_msgs'}
[0.001978] (-) JobUnselected: {'identifier': 'tier4_vehicle_launch'}
[0.001986] (-) JobUnselected: {'identifier': 'tier4_vehicle_msgs'}
[0.001995] (-) JobUnselected: {'identifier': 'tier4_vehicle_rviz_plugin'}
[0.002003] (-) JobUnselected: {'identifier': 'time_utils'}
[0.002011] (-) JobUnselected: {'identifier': 'topic_state_monitor'}
[0.002020] (-) JobUnselected: {'identifier': 'traffic_light_classifier'}
[0.002028] (-) JobUnselected: {'identifier': 'traffic_light_map_based_detector'}
[0.002038] (-) JobUnselected: {'identifier': 'traffic_light_selector'}
[0.002046] (-) JobUnselected: {'identifier': 'traffic_light_ssd_fine_detector'}
[0.002055] (-) JobUnselected: {'identifier': 'traffic_light_visualization'}
[0.002063] (-) JobUnselected: {'identifier': 'trajectory_follower_base'}
[0.002071] (-) JobUnselected: {'identifier': 'trajectory_follower_node'}
[0.002079] (-) JobUnselected: {'identifier': 'trtexec_vendor'}
[0.002087] (-) JobUnselected: {'identifier': 'tvm_utility'}
[0.002096] (-) JobUnselected: {'identifier': 'twist2accel'}
[0.002104] (-) JobUnselected: {'identifier': 'vehicle_cmd_gate'}
[0.002115] (-) JobUnselected: {'identifier': 'vehicle_info_util'}
[0.002123] (-) JobUnselected: {'identifier': 'vehicle_velocity_converter'}
[0.002131] (-) JobUnselected: {'identifier': 'velodyne_description'}
[0.002139] (-) JobUnselected: {'identifier': 'velodyne_driver'}
[0.002147] (-) JobUnselected: {'identifier': 'velodyne_monitor'}
[0.002155] (-) JobUnselected: {'identifier': 'velodyne_msgs'}
[0.002163] (-) JobUnselected: {'identifier': 'vls_description'}
[0.002172] (velodyne_pointcloud) JobQueued: {'identifier': 'velodyne_pointcloud', 'dependencies': OrderedDict([('autoware_auto_geometry_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_geometry_msgs'), ('autoware_auto_mapping_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_mapping_msgs'), ('velodyne_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/velodyne_msgs'), ('autoware_auto_planning_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_planning_msgs'), ('autoware_auto_vehicle_msgs', '/home/autoware/aichallenge2023-integration-final-main/install/autoware_auto_vehicle_msgs')])}
[0.002189] (velodyne_pointcloud) JobStarted: {'identifier': 'velodyne_pointcloud'}
[0.098665] (-) TimerEvent: {}
[0.129548] (velodyne_pointcloud) JobProgress: {'identifier': 'velodyne_pointcloud', 'progress': 'cmake'}
